15.4978 0.0374345 451.198 0.454654 -24.3027 0.852456 16.915 -1.09011 447.776 0.542126 -23.5056 0.836826 -6.41439 -0.0649391 3.23132 -0.0168121 -0.000304397 0.955195 0.0264876 0.000132404 -0.0433662 0.0352089 0.00127382 0 0.035891 0.125696 0 0.0345216 -0.124099 0 -0.0179448 0.124688 0.000783042 -0.017943 -0.125312 0.000783021 
11.745 0.310733 503.084 0.349669 -28.1726 0.713653 13.2251 -1.03355 499.928 0.526411 -27.387 0.909359 -2.31163 -0.0650738 4.50287 -0.0167654 -0.000304199 0.955102 0.0233289 9.92799e-05 -0.0460921 0.0374596 0.000955383 0 0.0380673 0.125383 0 0.0368481 -0.124257 0 -0.0179138 0.124688 0.000803089 -0.0179125 -0.125312 0.000803304 
6.42677 0.596487 547.963 0.233142 -32.0915 0.594847 7.70915 -1.0076 544.678 0.534405 -31.3781 0.855355 0.741144 -0.058426 5.85158 -0.0167229 -0.000304065 0.955009 0.0212618 6.70754e-05 -0.0469335 0.0401842 0.000766187 0 0.0406617 0.125112 0 0.0397038 -0.12433 0 -0.0178938 0.124688 0.00081761 -0.0178931 -0.125312 0.000818048 
-0.30862 0.791988 584.575 0.195451 -35.9908 0.494681 1.10185 -0.917793 581.796 0.474469 -35.2716 0.86065 2.70585 -0.0470375 7.1948 -0.0166828 -0.000303976 0.954916 0.0200693 4.4517e-05 -0.0461011 0.0432118 0.000559483 0 0.0436826 0.12502 0 0.0427387 -0.124496 0 -0.0178853 0.124687 0.000827304 -0.0178852 -0.125313 0.000827936 
-7.88616 1.00383 612.914 0.126574 -39.6954 0.4082 -6.63425 -0.813402 610.307 0.415063 -39.0483 0.71367 3.7066 -0.0329148 8.46205 -0.0166438 -0.000303928 0.954829 0.0194665 2.40286e-05 -0.0438544 0.0464973 0.000395977 0 0.0468893 0.124892 0 0.0461037 -0.124632 0 -0.0178864 0.124687 0.000832965 -0.0178869 -0.125313 0.000833789 
-15.9711 1.06101 632.906 0.154851 -43.1367 0.397836 -14.885 -0.51159 630.653 0.221607 -42.5706 0.487453 3.95947 -0.0176253 9.60125 -0.0166055 -0.000303905 0.954748 0.0191669 1.13721e-05 -0.0404862 0.049956 0.000206874 0 0.0502836 0.12493 0 0.0496271 -0.124961 0 -0.017894 0.124686 0.000835415 -0.017895 -0.125314 0.000836431 
-24.0369 1.39806 645.255 -0.00513325 -46.1976 0.212032 -22.9921 -0.709235 643.077 0.320433 -45.6627 0.500164 3.7082 -0.00319003 10.5796 -0.0165676 -0.000303883 0.954675 0.0189286 1.08039e-05 -0.0362933 0.0534271 0.000141517 0 0.0537228 0.124676 0 0.0531305 -0.124815 0 -0.0179043 0.124686 0.000835452 -0.0179059 -0.125314 0.000836645 
-31.8873 1.44817 650.162 -0.00188607 -48.8441 0.219802 -31.2101 -0.346155 648.314 0.0892469 -48.4643 0.160403 3.17669 0.0104112 11.3808 -0.0165305 -0.000303864 0.954612 0.0185651 9.5765e-06 -0.0315652 0.0570659 -6.99829e-05 0 0.0572528 0.124681 0 0.0568785 -0.125176 0 -0.0179141 0.124685 0.000833785 -0.0179162 -0.125314 0.000835147 
-39.337 1.45953 648.902 0.0516175 -51.1207 0.165625 -38.5011 -0.425037 647.217 0.112424 -50.6967 0.110107 2.54008 0.0211187 12.0022 -0.0164946 -0.000303804 0.954559 0.01796 3.00254e-05 -0.0265728 0.0606835 -2.64277e-05 0 0.0609099 0.124763 0 0.0604566 -0.125141 0 -0.0179208 0.124685 0.000831044 -0.0179232 -0.125315 0.000832538 
-45.7438 1.71953 641.943 -0.136426 -52.8098 -0.0238663 -45.3956 -0.282992 640.697 9.57799e-05 -52.5925 -0.0824899 1.91531 0.0309453 12.4497 -0.0164605 -0.000303731 0.954516 0.0170575 3.62332e-05 -0.0215524 0.0643107 -0.000301089 0 0.0644016 0.12447 0 0.0642196 -0.125315 0 -0.0179229 0.124685 0.000827741 -0.0179256 -0.125315 0.00082937 
-51.5779 1.60218 630.479 -0.0590271 -54.1607 -0.0162095 -51.4696 0.0601447 629.586 -0.217823 -54.0263 -0.424742 1.36453 0.0396643 12.7346 -0.0164288 -0.000303619 0.954482 0.0158456 5.60492e-05 -0.016715 0.0680044 -0.000447933 0 0.0680516 0.124588 0 0.0679571 -0.125662 0 -0.0179199 0.124684 0.000824315 -0.0179229 -0.125316 0.00082608 
-56.4575 1.92713 615.632 -0.259891 -55.0638 -0.25034 -56.4671 -0.275833 614.65 -0.0409832 -55.0002 -0.367864 0.906258 0.0461364 12.8716 -0.0164001 -0.000303444 0.954458 0.0143501 8.792e-05 -0.0122321 0.0716241 -0.000462037 0 0.0716058 0.124259 0 0.0716424 -0.125382 0 -0.0179123 0.124684 0.00082116 -0.0179154 -0.125316 0.000823009 
-60.7293 1.75567 597.49 -0.164678 -55.6813 -0.271946 -60.7823 0.0620422 597.334 -0.261625 -55.6586 -0.65955 0.530802 0.0512577 12.8763 -0.0163749 -0.000303208 0.954441 0.0126089 0.000117568 -0.00824482 0.0753661 -0.000658203 0 0.0753744 0.124405 0 0.0753578 -0.125754 0 -0.0179008 0.124683 0.000818548 -0.017904 -0.125316 0.000820464 
-63.9401 1.8213 578.159 -0.236694 -55.8973 -0.377958 -64.1228 -0.292985 577.661 -0.0797038 -55.9547 -0.51979 0.214003 0.0533907 12.7657 -0.0163535 -0.000302882 0.954432 0.0106699 0.000163274 -0.00486123 0.078975 -0.000537578 0 0.078885 0.124271 0 0.0790651 -0.125454 0 -0.0178869 0.124683 0.000816728 -0.01789 -0.125316 0.000818647 
-66.1812 1.34819 557.631 0.00949339 -55.7583 -0.250714 -67.1648 0.366595 557.446 -0.483338 -56.0766 -1.0356 -0.0705132 0.0546228 12.5579 -0.0163364 -0.000302505 0.954427 0.00857411 0.000188381 -0.00215392 0.0825178 -0.000722252 0 0.0822165 0.124698 0 0.0828192 -0.126184 0 -0.0178718 0.124683 0.000815879 -0.0178748 -0.125317 0.000817774 
-67.6705 1.39302 537.941 -0.0393471 -55.3365 -0.446569 -69.1147 -0.406249 536.236 -0.0574895 -55.8652 -0.660193 -0.345427 0.0517653 12.2708 -0.0163236 -0.000302029 0.954427 0.00636898 0.000237994 -0.000159233 0.0857685 -0.00020932 0 0.0851133 0.124608 0 0.0864259 -0.125423 0 -0.0178567 0.124683 0.000816279 -0.0178597 -0.125317 0.000817926 
